461064.74050000031 5436626.627100000200000
450721.31769999955 5428521.459699999500000
461491.33999999985 5435083.174000000600000
473713.44570000004 5488050.578600000600000
468671.10300000012 5471367.584400000100000
457468.32730000000 5427579.390499999700000
474999.40689999983 5473570.409700000700000
426624.39479999989 5396953.088899999900000
582882.39319999982 5424243.099500000500000
478362.70779999997 5471410.873099999500000
567288.58210000023 5408241.382799999800000
567542.99340000004 5411726.497700000200000
452460.24780000001 5427471.468000000300000
557432.83069999982 5440032.426000000900000
507359.25360000040 5411319.449200000600000
579980.89730000030 5409791.206399999600000
581013.74060000014 5405647.306500000900000
527455.03199999966 5437927.299000000600000
585563.38970000017 5393520.987400000900000
520061.03079999983 5407126.937200000500000
586668.49359999970 5386804.025900000700000
511349.59690000024 5414909.395300000900000
422422.42320000008 5327146.502900000700000
513817.07529999968 5415591.744599999900000
515798.92619999964 5370329.446200000100000
512844.92719999980 5417293.907800000200000
500520.54679999966 5391568.641499999900000
456695.36749999970 5368259.993200000400000
542488.38960000034 5394796.433900000500000
523773.35500000045 5393396.005999999100000
482977.38549999986 5473923.547700000900000
500773.98909999989 5395079.252900000700000
511748.37619999982 5402650.692900000100000
511523.42370000016 5399598.337700000000000
426229.91370000038 5385465.662200000100000
512987.11099999957 5402665.428500000400000
411110.45270000026 5332319.764900000800000
518258.54509999976 5403943.974600000300000
441378.63590000011 5412019.523399999400000
482774.23099999968 5286939.672000000300000
569580.34999999963 5334512.410800000700000
592303.00700000022 5385827.510199999400000
575585.41500000004 5372842.319000000100000
502579.25930000003 5353179.605200000100000
503617.77680000011 5373525.028999999200000
566299.09499999974 5283563.602000000000000
395896.38559999969 5272062.728700000800000
483333.18890000042 5287398.635800000300000
512622.01989999972 5402449.452600000400000
531679.24569999985 5421230.117699999400000
513287.91610000003 5415496.674000000600000
512214.72109999973 5401112.587099999200000
508028.99949999992 5428059.422100000100000
524677.81309999991 5396149.633199999100000
533401.20440000016 5387589.170299999400000
491304.35819999967 5400553.010800000300000
509934.60790000018 5281322.820699999100000
523134.33139999956 5397774.477600000800000
514417.10560000036 5282306.545199999600000
510730.67250000034 5290659.409800000500000
513715.72709999979 5280248.749299999300000
544392.50820000004 5280098.192099999600000
513170.64039999992 5278294.563500000200000
516026.14259999990 5279312.243899999200000
547401.46239999961 5293547.167999999600000
436159.60549999960 5305702.724300000800000
525404.71019999962 5396208.795700000600000
473021.08999999985 5488466.181700000500000
496105.65170000028 5393968.202700000300000
415471.97489999980 5329469.246500000400000
463439.54999999981 5323225.749500000800000
400549.55049999990 5308944.413899999100000
508459.35730000027 5348564.480499999600000
460684.40539999958 5482528.745699999900000
425218.42019999959 5362899.420099999800000
424377.11660000030 5378102.821499999600000
511751.51709999982 5281183.240499999400000
412016.25750000030 5317258.850400000800000
493102.42650000006 5313222.045199999600000
399137.02340000030 5272229.073999999100000
412932.23379999958 5316292.014900000800000
461518.37399999984 5482247.827500000600000
412979.90450000018 5316370.439300000700000
415369.17769999988 5329492.887700000800000
406252.04000000004 5308080.028000000900000
413060.97530000005 5316547.654200000700000
592523.68589999992 5383715.307499999200000
540378.04320000019 5408360.147099999700000
415115.66399999987 5315973.191999999800000
522748.07450000010 5408654.928200000900000
558824.21839999966 5405752.485600000200000
465613.80179999955 5433407.869400000200000
454770.53650000039 5427178.158900000200000
453208.97140000015 5429255.732999999100000
481935.47310000006 5415007.381200000600000
547206.95089999959 5395243.660800000700000
468512.85830000043 5422719.094599999500000
488860.84989999980 5422196.349400000600000
530355.91199999955 5395615.642999999200000
488017.99189999979 5421502.133600000300000
477768.63489999995 5459936.972899999500000
411705.16339999996 5277770.125700000700000
476964.96250000037 5466674.352700000600000
474648.04030000046 5486502.453400000900000
479014.18240000028 5348413.411800000800000
491048.43979999982 5455184.255400000100000
469785.06680000015 5469544.551300000400000
391236.41079999972 5286465.982100000600000
461998.78309999965 5487024.952099999400000
462223.25109999999 5481739.012099999900000
546587.91480000038 5293964.902799999300000
462303.19209999964 5484153.191600000500000
477973.80460000038 5460389.262000000100000
464426.05759999994 5474906.977299999400000
481689.84989999980 5281926.951199999100000
477204.92310000025 5471250.124099999700000
414463.48000000045 5319253.997999999700000
475880.88300000038 5472556.209899999200000
493029.97520000022 5455702.186100000500000
437788.15070000011 5397208.206499999400000
463244.50480000023 5485603.084400000100000
480031.23730000015 5452530.569800000600000
574406.23929999955 5361945.328600000600000
467067.04719999991 5423851.873199999300000
464621.77840000018 5478895.707800000900000
437789.33179999981 5397213.577199999200000
457562.79009999987 5428575.574699999800000
556853.63159999996 5494155.022099999700000
548403.47429999989 5497169.261900000300000
473237.68379999977 5472535.604699999100000
573907.98880000040 5478660.812599999800000
462973.58899999969 5478031.769799999900000
552164.96499999985 5439815.258600000300000
469160.74509999994 5478118.024800000700000
516901.74120000005 5443902.227299999400000
523629.37609999999 5445197.739000000100000
516274.98039999977 5444132.277899999200000
515200.97429999989 5441450.916200000800000
516096.24739999976 5442407.035000000100000
434691.91469999962 5404534.195599999300000
527958.08169999998 5413017.068099999800000
496345.67850000039 5422298.608799999600000
582258.82569999993 5423820.587300000700000
513608.59320000000 5416149.641899999200000
441230.03000000026 5412391.457000000400000
525451.17899999954 5384672.221000000800000
523014.87349999975 5398021.006999999300000
518619.54899999965 5402818.314999999500000
520219.70010000002 5400232.651799999200000
509091.32290000003 5394789.870200000700000
576249.84370000008 5298174.651100000400000
526042.54160000011 5389366.363299999400000
500208.50000000000 5405102.413000000600000
511044.61110000033 5414692.988299999400000
515854.10900000017 5390016.734999999400000
468662.60269999970 5440707.650900000700000
507340.99969999958 5397689.469799999100000
513242.24039999954 5403396.380799999500000
514863.89950000029 5280749.453700000400000
517975.16089999955 5406396.308299999700000
512802.55759999994 5408681.319800000600000
576947.79430000018 5298005.772800000400000
514060.48529999983 5407189.604499999400000
453799.68759999983 5429418.633099999300000
515249.04449999984 5406692.922700000900000
469714.24729999993 5339811.644500000400000
516582.14520000014 5403395.663899999100000
454730.90589999966 5427789.713099999400000
491812.85300000012 5278922.975999999800000
503936.83299999963 5285422.728000000100000
408827.13019999955 5338895.954099999700000
540755.42129999958 5271641.093200000000000
455916.09320000000 5428908.596100000700000
515201.67260000017 5372866.857100000600000
541923.18790000025 5283036.947399999900000
419519.89919999987 5364251.111800000100000
512384.28859999962 5278808.350999999800000
545415.83629999962 5290013.143200000700000
474595.29000000004 5487608.531999999700000
536014.15510000009 5278576.939600000200000
527912.97599999979 5321035.629000000700000
463263.01329999976 5455659.968200000000000
515406.65079999994 5378665.132400000500000
582609.06199999992 5424260.520099999400000
516907.86780000012 5370379.440700000200000
464812.02560000028 5477345.233599999900000
507933.81199999992 5398283.443000000000000
578877.76680000033 5408549.040699999800000
443416.50109999999 5274032.992799999200000
585529.55140000023 5396000.910499999300000
429879.59609999973 5268631.459899999200000
464764.59590000007 5433327.394600000200000
501158.84949999955 5306513.765900000900000
445451.67530000024 5275659.276599999500000
488071.40539999958 5290553.753300000000000
521633.93369999994 5411348.548800000900000
504686.46530000027 5281930.853900000500000
574585.05040000007 5480120.997899999800000
514051.54569999967 5280455.403899999300000
531841.86249999981 5446558.310200000200000
545975.04299999960 5293535.344499999700000
489092.28199999966 5308598.889100000300000
507636.17059999984 5454194.955000000100000
465154.88680000044 5322146.402899999200000
531335.91500000004 5418131.339999999900000
464952.67320000008 5322803.864099999900000
419828.94770000037 5370738.354499999400000
525557.14090000000 5384060.332599999400000
519956.65290000010 5413498.197799999300000
529083.34260000009 5413557.538899999100000
421961.25710000005 5373821.352000000000000
413076.51030000020 5354459.720400000000000
464509.24509999994 5322469.066999999800000
412840.76860000007 5380369.347799999600000
574022.23000000045 5361933.812999999200000
544825.48510000017 5323155.289200000500000
431410.85030000005 5386626.863500000900000
431834.63999999966 5386467.877699999100000
545481.59860000014 5323464.950099999100000
414107.79310000036 5330545.138199999900000
528308.35489999969 5405772.943099999800000
396030.81950000022 5296006.866100000200000
399091.20899999980 5274095.714999999900000
416680.05300000031 5315671.932000000000000
413759.19429999962 5315417.129100000500000
412019.08260000031 5317281.445800000800000
450590.51719999965 5414525.300699999600000
407744.76310000010 5314878.448899999300000
536721.31799999997 5405087.355699999300000
413700.14539999980 5316385.722400000300000
505726.85890000034 5414559.409900000300000
414586.00219999999 5318371.771800000200000
455181.90660000034 5430882.391499999900000
453870.64699999988 5429170.602000000000000
466286.64510000031 5464212.223899999600000
454711.32490000036 5427538.676999999200000
477656.89379999973 5415371.680500000700000
473927.26229999959 5471383.585500000000000
469274.96789999958 5411265.348300000700000
485619.58459999971 5423231.224199999100000
475552.99409999978 5480065.317500000800000
523507.90390000027 5441788.830199999700000
485931.86539999954 5471332.987400000900000
510697.79100000020 5466698.449999999300000
519406.50499999989 5408649.441800000100000
477905.26539999992 5473660.452700000300000
464388.99129999988 5481176.056500000900000
462868.96710000001 5478714.377299999800000
456227.81080000009 5428470.508700000100000
467142.17999999970 5482428.613099999700000
466522.43219999969 5473929.761099999800000
477051.60159999970 5475095.621300000700000
534774.29389999993 5382700.896099999500000
473009.11760000046 5471059.026300000000000
448977.35400000028 5406904.322000000600000
512614.14169999957 5401794.322499999800000
470195.50889999978 5441464.991499999500000
399366.67599999998 5273704.668099999400000
455835.96690000035 5427429.350600000500000
525034.43769999966 5409512.515900000900000
453353.67399999965 5426141.917500000400000
457005.90519999992 5425199.658399999100000
401498.81790000014 5266419.020999999700000
443330.44450000022 5412053.227700000600000
571474.53000000026 5465871.802600000100000
575724.16000000015 5294440.390000000600000
527565.61500000022 5406886.429400000700000
472842.68080000021 5356548.708399999900000
500779.24579999968 5391787.809100000200000
476639.98290000018 5459689.524199999900000
530951.79239999969 5389496.525200000000000
515898.14800000004 5478603.335999999200000
585285.55289999954 5391187.588899999900000
515349.16970000044 5478843.520500000600000
557651.79420000035 5439943.144799999900000
534762.60439999960 5450475.290599999900000
467201.40460000001 5349184.737500000700000
565971.00719999988 5432264.667300000800000
576527.00229999982 5458993.280799999800000
516448.88260000013 5449010.444499999300000
510855.92520000041 5435908.390499999700000
516024.80730000045 5441322.787300000000000
492296.00299999956 5434657.253000000500000
515558.30200000014 5442503.352499999100000
461845.22020000033 5481606.239900000400000
531214.77120000031 5413626.719000000500000
532748.02400000021 5423041.039999999100000
459565.91060000006 5431645.199300000400000
513515.10120000038 5412254.820699999100000
498433.08279999997 5394959.125000000000000
508177.54239999969 5448065.502399999600000
497618.80480000004 5420803.357599999800000
513261.50800000038 5411268.789000000800000
515997.84350000042 5443989.201700000100000
545029.00140000042 5395348.601199999500000
442058.99739999976 5411403.795600000800000
525087.79999999981 5385648.282999999800000
524656.07369999960 5386261.194700000800000
520426.77290000021 5406919.734999999400000
520649.67439999990 5384236.848899999600000
514168.37930000015 5393584.902200000400000
522861.04000000004 5398103.500099999800000
531052.42080000043 5418354.532199999300000
531808.11849999987 5395163.931299999400000
525329.65770000033 5385005.996099999200000
538603.09949999955 5395805.369599999900000
571291.24660000019 5363079.381500000100000
525001.64309999999 5396744.393999999400000
457109.17829999980 5428409.775100000200000
501403.16530000046 5391735.674799999200000
514002.56539999973 5402822.865499999400000
550321.57440000027 5394315.517799999600000
514150.67239999957 5402853.439200000800000
515534.73550000042 5396445.940899999800000
524663.22180000041 5386246.587300000700000
513143.89730000030 5278785.348300000700000
512907.80590000004 5401512.694000000100000
531141.29189999960 5392151.184000000400000
521348.84659999982 5376532.412900000800000
558802.52799999993 5402367.305999999900000
546480.48880000040 5293236.297000000300000
540223.81190000009 5309130.618699999500000
548382.69680000003 5295413.969799999100000
539368.59069999959 5385106.167400000600000
546739.09169999976 5293534.726500000800000
423903.25490000006 5370115.394099999200000
542869.14090000000 5291973.631600000000000
544929.45799999963 5290381.880799999500000
500254.47410000023 5395720.894400000600000
566106.03949999996 5343025.334400000100000
566878.61959999986 5348718.213600000400000
571285.20700000040 5363040.386800000400000
496855.25059999991 5399155.540699999800000
573857.31259999983 5361839.157999999800000
556663.21760000009 5361308.417099999300000
492625.51970000006 5380886.314799999800000
504267.08550000004 5373428.539999999100000
475790.68460000027 5486749.734699999900000
498288.95700000040 5360210.863900000200000
515564.44940000027 5371370.787200000100000
492165.96289999969 5387292.487099999600000
493652.13989999983 5378727.655600000200000
516412.96829999983 5370235.060799999200000
511585.40699999966 5406695.267799999600000
512269.96719999984 5291167.305099999500000
496142.95529999956 5287818.051899999400000
508672.15529999975 5396143.644799999900000
510978.92679999955 5280658.057000000000000
477475.07259999961 5472834.272800000400000
431049.20969999954 5386608.358799999600000
420333.95700000040 5368391.689999999500000
522784.09939999972 5292878.985200000900000
418197.28820000030 5324426.370600000000000
414461.34200000018 5329922.012499999300000
481116.96999999974 5283076.062999999200000
503417.75679999962 5374356.018300000600000
415042.20629999973 5329864.477800000500000
446179.94180000015 5402898.842700000900000
414953.53899999987 5329751.232999999100000
503894.52940000035 5361164.075799999800000
579626.59680000041 5295708.568399999300000
440472.34460000042 5413631.480799999100000
394550.43200000003 5320158.142999999200000
413073.62990000006 5318226.440400000700000
548934.63350000046 5317544.696599999400000
416680.05300000031 5315671.932000000000000
413990.33579999954 5319231.110099999200000
487633.39300000016 5329257.095000000700000
516024.82660000026 5370211.969900000800000
411968.65479999967 5315911.331700000900000
453198.81199999992 5428892.943000000000000
558103.99710000027 5407981.237199999400000
488803.50289999973 5422209.699100000800000
497629.10900000017 5460316.495999999300000
557535.01829999965 5404741.043800000100000
523109.97850000020 5485531.573999999100000
463683.63179999962 5478024.828800000300000
561929.52240000013 5281895.306500000900000
484742.22589999996 5313366.433599999200000
466631.32010000013 5477973.121099999200000
464139.66839999985 5476826.330299999600000
545417.96380000003 5289989.698100000600000
470444.48350000009 5441486.847999999300000
453070.16199999955 5419025.755999999100000
575644.27139999997 5298310.035499999300000
456196.95299999975 5420748.232000000800000
462614.13640000019 5478280.067399999100000
455118.00970000029 5428115.603499999300000
453384.89120000042 5429969.435499999700000
521440.44209999964 5282455.328199999400000
457592.92250000034 5428541.087200000900000
411262.32529999968 5315360.063200000700000
405194.18300000019 5347040.190700000200000
581277.66980000027 5413015.154899999500000
501271.15000000037 5344438.586999999400000
595951.91100000031 5378659.196100000300000
536783.30869999994 5512600.976299999300000
515390.41500000004 5370912.355000000400000
535922.44519999996 5511175.222500000100000
477288.46169999987 5472012.584699999500000
554832.60149999987 5482952.866200000000000
523844.84009999968 5447868.911900000600000
505899.36749999970 5373693.617499999700000
496425.07689999975 5424173.517799999600000
515023.90919999965 5415915.532199999300000
512112.89450000040 5371203.473099999100000
504110.14219999965 5376887.923900000800000
554210.61120000016 5393386.204299999400000
527184.02429999970 5392269.039799999400000
513332.65589999966 5278944.522600000700000
565493.16550000012 5342101.276399999900000
515551.10940000042 5391651.530099999200000
460184.52900000010 5432332.094900000800000
500476.13040000014 5392386.142300000400000
501275.44479999971 5392124.623400000900000
460131.22099999990 5324545.446799999100000
519919.63350000046 5401838.729000000300000
516891.77799999993 5398707.108999999200000
442636.07139999978 5331048.892899999400000
488048.10560000036 5289550.011299999400000
545337.56790000014 5293037.961200000700000
510943.87390000001 5290626.366599999400000
456597.02460000012 5331963.395999999700000
573743.42659999989 5354551.243000000700000
555741.06099999975 5482291.907999999800000
573602.71810000017 5361224.734799999700000
554168.91150000039 5348290.906899999800000
472203.90099999961 5333205.214999999900000
515549.67169999983 5370515.680400000900000
431582.77080000006 5386397.995999999300000
431804.95540000033 5375599.698200000500000
515258.21100000013 5372108.080000000100000
513300.87700000033 5380643.527499999900000
422720.91409999970 5327430.030899999700000
461088.75119999982 5275448.311100000500000
418805.13549999986 5270473.806800000400000
405414.21300000045 5297920.970000000700000
513807.07629999984 5280244.096899999300000
513326.24270000029 5279010.258500000500000
396982.20540000033 5296200.611700000200000
485739.24739999976 5317355.441299999100000
480534.37299999967 5397933.865000000200000
441785.24100000039 5331355.082000000400000
431909.66700000037 5347078.832800000900000
399699.39960000012 5273584.374700000500000
412902.44010000024 5379295.288000000600000
424726.34530000016 5313092.835500000000000
402464.42870000005 5317290.745899999500000
412567.28120000008 5317503.479800000800000
442142.90539999958 5411797.168199999300000
414700.35709999967 5316735.300699999600000
413455.64900000021 5316306.486999999700000
465562.04910000041 5477514.817199999500000
413911.74100000039 5315626.013800000800000
453864.31500000041 5432946.835999999200000
458225.61450000014 5429106.181399999200000
454458.32639999967 5426450.609300000600000
458147.97369999997 5428628.859099999100000
461427.52599999961 5430587.367799999200000
504291.75719999988 5373870.394099999200000
478114.72180000041 5461695.476600000600000
455017.85900000017 5429577.884800000100000
491049.14030000009 5455320.754699999500000
469942.77190000005 5469777.394600000200000
470586.56969999988 5442870.254499999800000
466597.74029999971 5463011.008099999300000
453816.96019999962 5428891.586200000700000
455780.43400000036 5421845.617000000600000
461682.32730000000 5484175.490700000900000
464059.43680000026 5482352.529300000500000
456937.42700000014 5368159.328999999900000
514357.83100000024 5370238.389000000400000
464763.62210000027 5477691.849600000300000
472951.04179999977 5472737.457499999600000
477702.05979999993 5415568.777100000500000
478129.28540000040 5471548.676500000100000
441296.19139999989 5411752.966700000700000
485240.91179999989 5423921.615599999200000
471175.75549999997 5441387.545099999800000
414948.76889999956 5317753.270199999200000
459172.19950000010 5429933.126800000700000
457556.63700000010 5428724.973999999500000
494867.33289999980 5313029.928200000900000
444678.99230000004 5400236.431600000700000
495561.87779999990 5401672.339299999200000
476295.85010000039 5466071.872999999700000
574894.15380000044 5364176.010999999900000
584574.34530000016 5387155.805299999200000
466835.36699999962 5462915.613299999400000
591698.38040000014 5386042.770500000600000
462806.43589999992 5479305.532199999300000
565264.80410000030 5481988.298200000100000
578270.14360000007 5466587.013199999900000
507643.27340000030 5465435.960599999900000
511898.98280000035 5443181.354199999900000
513943.65859999973 5416605.172599999200000
462858.85580000002 5478709.569000000100000
472449.30399999954 5486734.719000000500000
504964.74930000026 5405483.761800000400000
505606.56890000030 5405379.176000000900000
466145.70170000009 5468236.211799999700000
511053.09159999993 5416062.095799999300000
477022.82359999977 5472464.026300000000000
539073.55649999995 5391454.439400000500000
552010.33449999988 5394052.753499999600000
441880.02319999970 5412988.845699999500000
756695.42829999980 5312981.844699999300000
524356.93169999961 5386154.499800000300000
466441.10049999971 5454413.862999999900000
505949.04330000002 5373186.171900000400000
500406.96190000046 5404156.872099999300000
582807.70619999990 5423429.542099999300000
500212.57629999984 5391530.067900000100000
536611.90350000001 5279251.592900000500000
515721.37200000044 5406316.951199999100000
473042.94699999969 5450952.355000000400000
492834.04100000020 5387639.484099999100000
545753.45440000016 5291092.195800000800000
465435.80360000022 5452884.347100000800000
565683.66530000046 5342191.581100000100000
547885.40689999983 5342766.297599999200000
455652.95199999958 5427327.730200000100000
408587.89649999980 5267642.215199999500000
495201.72290000040 5368602.432800000500000
585542.00250000041 5391128.922499999400000
515581.35130000021 5378426.477700000600000
420625.42690000031 5266954.956399999600000
533400.79449999984 5387589.020199999200000
509931.23520000000 5302628.961200000700000
519704.96019999962 5392642.398000000000000
570640.87019999977 5361119.379000000700000
571860.55580000021 5356218.049000000600000
518264.66799999960 5388549.344000000500000
522129.86259999964 5398461.665200000600000
495338.22580000013 5369741.751499999300000
522993.47190000024 5399751.340600000700000
510598.55350000039 5394419.945900000600000
502900.36400000006 5361198.618799999400000
519483.81230000034 5386052.148000000000000
504142.05020000041 5372316.857100000600000
500252.02099999972 5404950.607999999100000
491898.79079999961 5385224.630899999300000
526995.44510000013 5373092.319499999300000
500820.23000000045 5392640.728000000100000
510803.34439999983 5397187.625399999300000
419329.52390000038 5267974.719399999800000
519662.59499999974 5401192.206000000200000
507563.87700000033 5397379.135800000300000
488845.47670000046 5287809.895999999700000
513816.31250000000 5404243.540500000100000
503673.25129999965 5282639.264200000100000
555124.45120000001 5363051.332800000900000
536099.80480000004 5278451.820399999600000
545606.94710000046 5292072.813400000300000
538225.72589999996 5331004.413699999500000
553391.26489999983 5348263.760299999300000
490140.72800000012 5361894.074999999300000
468663.54299999960 5349322.096999999100000
522339.42910000030 5374721.973200000800000
419599.99050000031 5267243.611899999900000
462741.31699999981 5324629.215900000200000
421416.53990000021 5370360.724800000000000
399765.95079999976 5273732.959599999700000
413368.45299999975 5316656.605000000400000
487727.55009999964 5289986.581499999400000
487991.07120000012 5291317.007799999800000
397596.02080000006 5295319.934100000200000
496973.59929999989 5287225.373500000700000
578521.73560000025 5294835.886199999600000
409039.38159999996 5315480.900000000400000
411879.12060000002 5316639.052699999900000
414185.41199999955 5323751.575699999900000
417564.64419999998 5314673.413000000600000
452935.25779999979 5430371.061300000200000
395486.37189999968 5295785.989800000600000
413503.67389999982 5315058.732599999800000
414360.56030000001 5315457.187000000800000
413856.79600000009 5316238.730000000400000
463691.38509999961 5386515.978099999900000
474251.62100000028 5449839.474999999600000
474798.58930000011 5411930.498800000200000
476466.04169999994 5459099.714600000500000
495553.30300000031 5467274.312599999800000
475718.35159999970 5413168.612700000400000
468061.35460000020 5472312.446000000500000
467468.77300000004 5483309.325999999400000
445484.10769999959 5408915.882600000100000
491989.94500000030 5418222.348999999500000
594657.56170000043 5415051.911100000100000
586590.38690000027 5405769.262599999100000
477004.68630000018 5466822.407700000300000
537682.61039999966 5510286.405799999800000
475878.60690000001 5487495.752100000200000
523023.56599999964 5408216.437000000800000
512944.21399999969 5417642.279999999300000
467018.95899999980 5463133.923800000900000
558631.67789999954 5383275.705099999900000
501846.15699999966 5392259.583000000600000
507048.21270000003 5466580.275299999900000
463697.58820000011 5480840.018999999400000
501273.88109999988 5392462.210200000600000
463274.89429999981 5477998.763900000600000
510985.66139999963 5402438.966600000900000
472039.99440000020 5480235.613800000400000
561969.22240000032 5281578.706900000600000
488799.46659999993 5345940.976199999500000
476272.54189999960 5472973.543800000100000
503559.74019999988 5338625.028599999800000
515578.56099999975 5371385.432399999400000
462956.34570000041 5456614.638100000100000
479011.19510000013 5431432.793700000300000
497707.01400000043 5372720.330499999200000
469294.08000000007 5430642.897299999400000
515599.94560000021 5370043.562300000300000
525702.48120000027 5374953.462700000000000
460553.75200000033 5429796.474300000800000
444637.73620000016 5401404.176200000600000
396813.24930000026 5271520.138299999800000
513865.08550000004 5280026.314300000700000
501142.50609999988 5403781.586600000000000
511384.27230000030 5287617.842100000000000
472442.13970000017 5324416.129000000700000
581098.35170000046 5413518.277499999900000
584155.36890000012 5391469.972500000100000
465367.03639999963 5326685.125800000500000
413944.35800000001 5353469.365000000200000
548792.81130000018 5496769.084100000600000
416018.98579999991 5324418.528699999700000
403526.47740000021 5332885.004799999300000
519888.06140000001 5407470.218200000000000
409314.35979999974 5341202.072499999800000
397051.75650000013 5296385.430999999900000
498242.54260000028 5421950.922800000800000
512251.67499999981 5416947.289000000800000
456276.11029999983 5425936.554999999700000
449542.78399999999 5374555.397299999400000
505263.14690000005 5408011.729900000600000
460967.30480000004 5366593.783099999700000
486749.71370000020 5413303.801899999400000
524654.65130000003 5387288.389000000400000
500381.40089999977 5461663.477000000000000
500731.56120000035 5404865.718100000200000
463486.99569999985 5477648.097200000700000
461373.22400000039 5481888.753799999100000
499031.37880000006 5392669.036399999600000
468432.26140000019 5480167.515900000900000
513925.64599999972 5405644.331000000200000
469559.06819999963 5438421.505300000300000
452534.02780000027 5427442.004499999800000
515433.90539999958 5403671.609899999600000
457438.38800000027 5428692.908500000800000
461338.06319999974 5427723.599400000600000
517767.72319999989 5407335.614900000400000
412303.98400000017 5380884.232300000300000
556372.93200000003 5308206.141000000800000
579434.85929999966 5409043.797299999700000
537833.52500000037 5512077.882500000300000
529741.18200000003 5324754.436000000700000
516329.03600000031 5441440.861099999400000
532813.63989999983 5421723.191099999500000
546209.60489999969 5293163.619500000000000
545584.16239999980 5293212.359600000100000
515027.42920000013 5415247.355499999600000
530001.28500000015 5379547.881300000500000
536014.13420000020 5279168.764299999900000
571624.39819999970 5360233.929199999200000
525308.37310000043 5397435.436400000000000
503423.31840000022 5376586.374600000700000
499637.56259999983 5396357.968499999500000
507688.33519999962 5397756.359300000600000
520295.42289999966 5377272.003100000300000
516173.63480000012 5400374.744899999400000
511724.24239999987 5406060.661599999300000
515747.97900000028 5371576.779100000900000
541655.97190000024 5373566.900499999500000
511765.15409999993 5403745.140900000900000
578886.80999999959 5282239.379799999300000
443254.11440000031 5273952.965500000900000
519402.54220000003 5307440.377599999300000
488219.28450000007 5290991.118699999500000
558440.33650000021 5405094.773600000900000
562403.31120000035 5281857.566700000300000
498564.79370000027 5282948.925799999400000
545666.88619999960 5323877.083499999700000
423443.62710000016 5368478.845000000700000
414294.46300000045 5355039.315199999100000
548900.54140000045 5365760.761900000300000
520323.67800000031 5376843.941400000800000
418152.72939999960 5325040.330800000600000
411773.02309999987 5278291.162000000500000
400443.70500000007 5275243.865100000100000
408255.43780000042 5336175.614000000100000
497673.43680000026 5287005.012399999400000
514175.34350000042 5280064.197499999800000
399494.05350000039 5303269.692299999300000
451572.84740000032 5337665.333300000100000
403116.23400000017 5306871.888000000300000
422835.09750000015 5368763.694800000600000
422920.92289999966 5376041.993300000200000
411100.07799999975 5277564.128499999600000
397414.43750000000 5295535.557199999700000
414484.33150000032 5315271.449999999300000
399802.19979999959 5274659.020999999700000
396607.77560000028 5272044.986300000900000
414470.59939999972 5316719.631600000000000
415952.89400000032 5315358.618300000200000
481531.26580000017 5412777.977099999800000
413921.96300000045 5316480.780999999500000
455161.86749999970 5431078.600999999800000
477022.55240000039 5415685.866399999700000
395853.67789999954 5272178.707100000200000
476622.03600000031 5414633.896800000200000
486809.13650000002 5423400.118599999700000
455097.22200000007 5429280.930700000400000
454988.08910000045 5429052.296900000400000
474031.31720000040 5460698.787200000100000
